mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__average,param_clf__early_stopping,param_clf__loss,param_clf__max_iter,param_clf__tol,param_clf__validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4077725887298584,0.02367268020740757,0.04394741058349609,0.0020128497960193205,0.0001,True,True,hinge,2000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.41815481185913084,0.06895187306604289,0.052506875991821286,0.018396494345815886,0.0001,True,True,hinge,2000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.35687713623046874,0.032603509352733276,0.04215421676635742,0.0029376277844208286,0.0001,True,True,hinge,2000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.4882053852081299,0.16869059647229018,0.057104969024658205,0.02012857643613187,0.0001,True,True,hinge,2000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.3853203296661377,0.07034842579574611,0.04355435371398926,0.004260646366719474,0.0001,True,True,hinge,2000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.37858023643493655,0.09428278372311821,0.04146356582641601,0.0033095853144958303,0.0001,True,True,hinge,2000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.41450910568237304,0.13644837473777155,0.05118751525878906,0.02018007244943533,0.0001,True,True,hinge,5000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.38363399505615237,0.10247913849770239,0.04513859748840332,0.00864331856523566,0.0001,True,True,hinge,5000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.43088831901550295,0.12396735086499776,0.04569973945617676,0.007933802256010257,0.0001,True,True,hinge,5000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.36399316787719727,0.024276692806085732,0.042471790313720705,0.002295340026500862,0.0001,True,True,hinge,5000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.35248312950134275,0.029376483883682296,0.04210720062255859,0.0032010041692454977,0.0001,True,True,hinge,5000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48061997363473974,0.477939474314054,0.4638132998187714,0.4766519823788546,0.4747990502029782,0.005794737000718484,637
0.3663205146789551,0.053755988650442454,0.04318809509277344,0.004103116010520187,0.0001,True,True,hinge,5000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 5000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.48114844119901,0.4874411885285907,0.4656643431465403,0.47846378220709773,0.4771731150006505,0.007369629627822644,529
0.4251870632171631,0.12448167612076848,0.04857134819030762,0.012435862458453654,0.0001,True,True,squared_hinge,500,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.3446988105773926,0.004116131425691433,0.039999961853027344,0.00039713098670180434,0.0001,True,True,squared_hinge,500,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.38855252265930174,0.036836839126393545,0.04679460525512695,0.0023451936631925427,0.0001,True,True,squared_hinge,500,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.3525731086730957,0.018917010398013134,0.04283828735351562,0.003264040940130269,0.0001,True,True,squared_hinge,500,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.3672179698944092,0.03884106350800624,0.04408102035522461,0.003466195535414022,0.0001,True,True,squared_hinge,500,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.41265220642089845,0.06036056133115755,0.04763927459716797,0.005913601896350692,0.0001,True,True,squared_hinge,500,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 500, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.3627355098724365,0.022036217350887958,0.042490816116333006,0.002694691661070972,0.0001,True,True,squared_hinge,1000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.3434436798095703,0.0034997564411543298,0.04059071540832519,0.001153292563589079,0.0001,True,True,squared_hinge,1000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.357771635055542,0.025877438542845525,0.04212489128112793,0.003029883678730465,0.0001,True,True,squared_hinge,1000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.4295676231384277,0.13846953877236398,0.0465939998626709,0.009965179970404834,0.0001,True,True,squared_hinge,1000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.4357458114624023,0.12500427341432674,0.048229312896728514,0.007227784603685534,0.0001,True,True,squared_hinge,1000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.35151028633117676,0.022204324419018623,0.0430943489074707,0.005169288265893336,0.0001,True,True,squared_hinge,1000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 1000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.39902381896972655,0.09905707955198445,0.05032582283020019,0.021266688749225666,0.0001,True,True,squared_hinge,2000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.36227846145629883,0.02012677490247304,0.042017221450805664,0.0019507354175844517,0.0001,True,True,squared_hinge,2000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.36907782554626467,0.041466548299509694,0.046317338943481445,0.0092510876142147,0.0001,True,True,squared_hinge,2000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.4342324256896973,0.07520579111059146,0.046692180633544925,0.007877021691215704,0.0001,True,True,squared_hinge,2000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.3748148441314697,0.033860278714249195,0.04184870719909668,0.0029888098051182406,0.0001,True,True,squared_hinge,2000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.39714694023132324,0.11102856884180469,0.043793773651123045,0.008096956922507472,0.0001,True,True,squared_hinge,2000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 2000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.423854398727417,0.13365181032435433,0.047974777221679685,0.014399643423904165,0.0001,True,True,squared_hinge,5000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.3466609477996826,0.009212262075431655,0.0417170524597168,0.003319199552826415,0.0001,True,True,squared_hinge,5000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.4618868350982666,0.14388653081913752,0.058778572082519534,0.01828851446577179,0.0001,True,True,squared_hinge,5000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.3584143161773682,0.03790960537862215,0.04205656051635742,0.004519098898213819,0.0001,True,True,squared_hinge,5000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.36982359886169436,0.04017086710819485,0.04326643943786621,0.003947686237580277,0.0001,True,True,squared_hinge,5000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.47678767876787675,0.48240762652689767,0.4974867367650774,0.4693493556802909,0.4766519823788546,0.48053667602379946,0.00943511501282656,505
0.44615960121154785,0.14410415989563596,0.049100399017333984,0.013905750289776518,0.0001,True,True,squared_hinge,5000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': True, 'clf__early_stopping': True, 'clf__loss': 'squared_hinge', 'clf__max_iter': 5000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.485966962687053,0.49099464040882457,0.47118338937783205,0.48027010166086626,0.48031258281131783,0.007493412719844905,517
0.39870076179504393,0.05928794189190702,0.04609479904174805,0.006748532712688229,0.0001,False,True,hinge,500,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.3346697330474854,0.008016580789393058,0.04030942916870117,0.0010365366989884238,0.0001,False,True,hinge,500,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.415071439743042,0.1429770129071674,0.04710907936096191,0.011005724265444612,0.0001,False,True,hinge,500,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.39379119873046875,0.08699056290077346,0.04707779884338379,0.007278548128119129,0.0001,False,True,hinge,500,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.3441573143005371,0.013901960547875002,0.04042768478393555,0.0011326466198663763,0.0001,False,True,hinge,500,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.3837145805358887,0.06057766990210036,0.04298663139343262,0.003854509922466751,0.0001,False,True,hinge,500,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 500, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.38663878440856936,0.12182317266188304,0.04775028228759766,0.01715001050146419,0.0001,False,True,hinge,1000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.47678251266479493,0.14607048344800777,0.049307727813720705,0.008880426705289124,0.0001,False,True,hinge,1000,1e-05,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.38424043655395507,0.04925352316170016,0.04330296516418457,0.003362152277092938,0.0001,False,True,hinge,1000,0.0001,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.3416405200958252,0.02262185866555817,0.04142131805419922,0.0032562310610971387,0.0001,False,True,hinge,1000,0.0001,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.3499601364135742,0.03363610881510868,0.04294366836547851,0.0049665207993009955,0.0001,False,True,hinge,1000,0.001,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
0.36317954063415525,0.05166195354370973,0.04446697235107422,0.005184661801544192,0.0001,False,True,hinge,1000,0.001,0.2,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 1000, 'clf__tol': 0.001, 'clf__validation_fraction': 0.2}",0.47314781992201344,0.4829386344667276,0.4856564847075151,0.4656643431465403,0.4766519823788546,0.4768118529243302,0.007120149354159417,565
0.4515829563140869,0.1100428249608916,0.04761176109313965,0.004776668486226818,0.0001,False,True,hinge,2000,1e-05,0.1,"{'clf__C': 0.0001, 'clf__average': False, 'clf__early_stopping': True, 'clf__loss': 'hinge', 'clf__max_iter': 2000, 'clf__tol': 1e-05, 'clf__validation_fraction': 0.1}",0.4749705208684714,0.48240762652689767,0.477939474314054,0.4638132998187714,0.4766519823788546,0.47515658078140977,0.006184869085815616,601
