Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
kept_v10_lemma_stem_custom_stopwords,PassiveAggressive,0.6882921632128921,0.8947877783080879,0.3612141481706699,0.42934613063719873,0.8627954703163987
