Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
prepended_v7_lowercase_words_only,PassiveAggressive,0.7909798857654198,0.7930086829866856,0.6874273141599874,0.7361184605229556,0.859494140335262
