Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
prepended_v1_basic_clean,PassiveAggressive,0.7892976583893321,0.7859858072711552,0.6925860443187176,0.7359538336626084,0.858893339267171
