Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
prepended_v2_no_emojis_mentions,PassiveAggressive,0.7899703511141694,0.790084420814205,0.6882209649536383,0.7354367411446475,0.8594088414181872
