Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
kept_v2_no_emojis_mentions,PassiveAggressive,0.790895017956805,0.7948833614536387,0.6866774251389636,0.7362931553769866,0.8596073068462005
