Dataset,Model,Accuracy,Precision,Recall,F1 Score,ROC AUC
prepended_v3_lemmatized,PassiveAggressive,0.7866041972854421,0.7654191694443839,0.717975011786893,0.7404879718306561,0.8576806111852839
